tanggal,kode_sku,nama_produk,kategori,subkategori,wilayah,channel,actual_unit,target_unit,actual_revenue,target_revenue,cogs,profit,stok_awal,stok_akhir,achievement_pct,gap_unit,profit_margin_pct,days_of_stock
2024-09-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Online,253,235,8096000,7520000,4547817,3548183,477,442,107.7,18,43.8,52
2024-09-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Modern Trade,686,668,21952000,21376000,13679289,8272711,540,0,102.7,18,37.7,0
2024-09-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Traditional Trade,201,257,6432000,8224000,4302111,2129889,347,311,78.2,-56,33.1,46
2024-09-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Mini Market,486,522,15552000,16704000,10821561,4730439,895,517,93.1,-36,30.4,32
2024-09-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Online,120,120,3840000,3840000,2206122,1633878,435,564,100.0,0,42.5,141
2024-09-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Modern Trade,253,204,8096000,6528000,5441715,2654285,723,702,124.0,49,32.8,83
2024-09-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Traditional Trade,402,452,12864000,14464000,7271229,5592771,787,738,88.9,-50,43.5,55
2024-09-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Mini Market,441,392,14112000,12544000,9078882,5033118,915,667,112.5,49,35.7,45
2024-09-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Online,152,201,4864000,6432000,3070369,1793631,849,1022,75.6,-49,36.9,202
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Modern Trade,743,678,11145000,10170000,6377734,4767266,817,206,109.6,65,42.8,8
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Traditional Trade,371,480,5565000,7200000,3730774,1834226,898,802,77.3,-109,33.0,65
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Mini Market,877,979,13155000,14685000,8641411,4513589,819,117,89.6,-102,34.3,4
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Online,409,443,6135000,6645000,3789623,2345377,378,164,92.3,-34,38.2,12
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Modern Trade,379,449,5685000,6735000,3166954,2518046,843,798,84.4,-70,44.3,63
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Traditional Trade,553,781,8295000,11715000,5784751,2510249,866,625,70.8,-228,30.3,34
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Mini Market,359,373,5385000,5595000,3687762,1697238,765,531,96.2,-14,31.5,44
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Online,480,512,7200000,7680000,4639622,2560378,530,227,93.8,-32,35.6,14
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Modern Trade,628,897,9420000,13455000,6053175,3366825,663,226,70.0,-269,35.7,11
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Traditional Trade,528,533,7920000,7995000,4485958,3434042,404,64,99.1,-5,43.4,4
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Mini Market,373,476,5595000,7140000,3402720,2192280,560,414,78.4,-103,39.2,33
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Online,306,293,4590000,4395000,2539278,2050722,596,466,104.4,13,44.7,46
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Modern Trade,430,526,6450000,7890000,4204556,2245444,566,431,81.7,-96,34.8,30
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Traditional Trade,472,430,7080000,6450000,3895601,3184399,852,580,109.8,42,45.0,37
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Mini Market,665,542,9975000,8130000,6148817,3826183,318,0,122.7,123,38.4,0
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Online,643,577,9645000,8655000,6171672,3473328,638,101,111.4,66,36.0,5
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Modern Trade,524,593,7860000,8895000,4335172,3524828,683,452,88.4,-69,44.8,26
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Traditional Trade,565,499,8475000,7485000,5635140,2839860,620,252,113.2,66,33.5,13
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Mini Market,630,678,9450000,10170000,6478599,2971401,706,394,92.9,-48,31.4,19
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Online,192,260,2880000,3900000,1904147,975853,724,751,73.8,-68,33.9,117
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Modern Trade,391,526,5865000,7890000,3642897,2222103,474,264,74.3,-135,37.9,20
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Traditional Trade,369,340,5535000,5100000,3111129,2423871,708,617,108.5,29,43.8,50
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Mini Market,502,705,7530000,10575000,4292651,3237349,969,755,71.2,-203,43.0,45
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Online,428,378,6420000,5670000,4101606,2318394,419,127,113.2,50,36.1,9
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Modern Trade,539,507,8085000,7605000,5378876,2706124,523,105,106.3,32,33.5,6
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Traditional Trade,200,194,3000000,2910000,1949178,1050822,895,1000,103.1,6,35.0,150
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Mini Market,305,328,4575000,4920000,3010488,1564512,457,461,93.0,-23,34.2,45
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Online,183,172,2745000,2580000,1783185,961815,484,422,106.4,11,35.0,69
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Modern Trade,505,547,7575000,8205000,4460776,3114224,826,434,92.3,-42,41.1,26
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Traditional Trade,379,407,5685000,6105000,3744014,1940986,528,524,93.1,-28,34.1,41
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Mini Market,133,184,1995000,2760000,1352112,642888,529,576,72.3,-51,32.2,130
2024-09-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Online,129,107,1935000,1605000,1311109,623891,396,455,120.6,22,32.2,106
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Modern Trade,473,510,13244000,14280000,8600812,4643188,415,232,92.7,-37,35.1,15
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Traditional Trade,726,911,20328000,25508000,12452393,7875607,811,390,79.7,-185,38.7,16
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Mini Market,942,764,26376000,21392000,16812784,9563216,843,168,123.3,178,36.3,5
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Online,437,409,12236000,11452000,7297496,4938504,612,343,106.8,28,40.4,24
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Barat,Modern Trade,237,316,6636000,8848000,4217195,2418805,814,931,75.0,-79,36.4,118
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Barat,Traditional Trade,690,675,19320000,18900000,13036870,6283130,833,410,102.2,15,32.5,18
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Barat,Mini Market,842,793,23576000,22204000,16044233,7531767,618,0,106.2,49,31.9,0
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Barat,Online,552,493,15456000,13804000,10027476,5428524,414,34,112.0,59,35.1,2
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Tengah,Modern Trade,1043,891,29204000,24948000,16909005,12294995,317,0,117.1,152,42.1,0
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Tengah,Traditional Trade,184,234,5152000,6552000,3029069,2122931,522,495,78.6,-50,41.2,81
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Tengah,Mini Market,653,666,18284000,18648000,12571265,5712735,881,385,98.0,-13,31.2,18
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Tengah,Online,201,219,5628000,6132000,3224921,2403079,716,757,91.8,-18,42.7,113
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Timur,Modern Trade,1330,1177,37240000,32956000,21380696,15859304,503,0,113.0,153,42.6,0
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Timur,Traditional Trade,573,749,16044000,20972000,9863830,6180170,719,256,76.5,-176,38.5,13
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Timur,Mini Market,541,472,15148000,13216000,9121752,6026248,501,142,114.6,69,39.8,8
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Timur,Online,531,613,14868000,17164000,8597909,6270091,398,0,86.6,-82,42.2,0
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Utara,Modern Trade,631,601,17668000,16828000,10193006,7474994,550,290,105.0,30,42.3,14
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Utara,Traditional Trade,324,301,9072000,8428000,5473062,3598938,465,454,107.6,23,39.7,42
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Utara,Mini Market,388,382,10864000,10696000,6971643,3892357,361,303,101.6,6,35.8,23
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Utara,Online,345,352,9660000,9856000,6504998,3155002,746,625,98.0,-7,32.7,54
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Selatan,Modern Trade,355,449,9940000,12572000,6793297,3146703,813,755,79.1,-94,31.7,64
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Selatan,Traditional Trade,220,269,6160000,7532000,4219719,1940281,385,523,81.8,-49,31.5,71
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Selatan,Mini Market,487,514,13636000,14392000,9470492,4165508,712,415,94.7,-27,30.5,26
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Selatan,Online,290,297,8120000,8316000,5138519,2981481,411,221,97.6,-7,36.7,23
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Kalimantan,Modern Trade,195,251,5460000,7028000,3650912,1809088,505,525,77.7,-56,33.1,81
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Kalimantan,Traditional Trade,153,203,4284000,5684000,2682706,1601294,529,654,75.4,-50,37.4,128
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Kalimantan,Mini Market,276,301,7728000,8428000,5242836,2485164,841,909,91.7,-25,32.2,99
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Kalimantan,Online,247,246,6916000,6888000,4779967,2136033,320,380,100.4,1,30.9,46
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sulawesi,Modern Trade,580,564,16240000,15792000,9037841,7202159,944,653,102.8,16,44.3,34
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sulawesi,Traditional Trade,357,462,9996000,12936000,6898738,3097262,835,629,77.3,-105,31.0,53
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sulawesi,Mini Market,296,327,8288000,9156000,4716828,3571172,921,952,90.5,-31,43.1,96
2024-09-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sulawesi,Online,210,294,5880000,8232000,3846808,2033192,660,764,71.4,-84,34.6,109
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jabodetabek,Modern Trade,1698,1556,23772000,21784000,15003761,8768239,606,0,109.1,142,36.9,0
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jabodetabek,Traditional Trade,696,900,9744000,12600000,6807172,2936828,454,58,77.3,-204,30.1,2
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jabodetabek,Mini Market,852,1040,11928000,14560000,7274745,4653255,693,28,81.9,-188,39.0,1
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jabodetabek,Online,530,495,7420000,6930000,4441248,2978752,509,236,107.1,35,40.1,13
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Barat,Modern Trade,1158,1249,16212000,17486000,9311786,6900214,633,0,92.7,-91,42.6,0
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Barat,Traditional Trade,514,510,7196000,7140000,3967550,3228450,755,493,100.8,4,44.9,29
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Barat,Mini Market,465,479,6510000,6706000,4015093,2494907,942,820,97.1,-14,38.3,53
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Barat,Online,301,275,4214000,3850000,2690807,1523193,611,442,109.5,26,36.1,44
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Tengah,Modern Trade,940,933,13160000,13062000,7280626,5879374,303,0,100.8,7,44.7,0
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Tengah,Traditional Trade,543,652,7602000,9128000,4471774,3130226,660,509,83.3,-109,41.2,28
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Tengah,Mini Market,561,568,7854000,7952000,4919422,2934578,922,719,98.8,-7,37.4,38
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Tengah,Online,287,371,4018000,5194000,2384065,1633935,769,847,77.4,-84,40.7,89
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Timur,Modern Trade,723,930,10122000,13020000,6381569,3740431,846,277,77.7,-207,37.0,11
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Timur,Traditional Trade,522,622,7308000,8708000,4050044,3257956,596,335,83.9,-100,44.6,19
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Timur,Mini Market,317,272,4438000,3808000,2866954,1571046,703,491,116.5,45,35.4,46
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Timur,Online,506,400,7084000,5600000,4839395,2244605,332,9,126.5,106,31.7,1
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Utara,Modern Trade,558,709,7812000,9926000,4761462,3050538,596,421,78.7,-151,39.0,23
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Utara,Traditional Trade,143,199,2002000,2786000,1182349,819651,558,698,71.9,-56,40.9,146
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Utara,Mini Market,563,698,7882000,9772000,4992792,2889208,852,682,80.7,-135,36.7,36
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Utara,Online,363,465,5082000,6510000,2826468,2255532,794,687,78.1,-102,44.4,57
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Selatan,Modern Trade,756,792,10584000,11088000,6991092,3592908,568,0,95.5,-36,33.9,0
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Selatan,Traditional Trade,445,553,6230000,7742000,3647568,2582432,452,335,80.5,-108,41.5,23
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Selatan,Mini Market,587,466,8218000,6524000,4782285,3435715,995,684,126.0,121,41.8,35
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Selatan,Online,331,302,4634000,4228000,2960320,1673680,910,861,109.6,29,36.1,78
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Kalimantan,Modern Trade,260,391,3640000,5474000,2197160,1442840,599,488,66.5,-131,39.6,56
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Kalimantan,Traditional Trade,366,442,5124000,6188000,3452655,1671345,854,738,82.8,-76,32.6,60
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Kalimantan,Mini Market,450,443,6300000,6202000,4184306,2115694,319,29,101.6,7,33.6,2
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Kalimantan,Online,307,322,4298000,4508000,2778274,1519726,335,143,95.3,-15,35.4,14
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sulawesi,Modern Trade,281,262,3934000,3668000,2383430,1550570,425,268,107.3,19,39.4,29
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sulawesi,Traditional Trade,208,237,2912000,3318000,2016426,895574,558,517,87.8,-29,30.8,75
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sulawesi,Mini Market,166,176,2324000,2464000,1397750,926250,732,952,94.3,-10,39.9,172
2024-09-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sulawesi,Online,296,262,4144000,3668000,2466229,1677771,339,336,113.0,34,40.5,34
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jabodetabek,Modern Trade,718,612,6821000,5814000,4082649,2738351,652,257,117.3,106,40.1,11
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jabodetabek,Traditional Trade,659,916,6260500,8702000,4164596,2095904,488,21,71.9,-257,33.5,1
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jabodetabek,Mini Market,537,518,5101500,4921000,2970696,2130804,950,663,103.7,19,41.8,37
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jabodetabek,Online,678,592,6441000,5624000,3839451,2601549,698,275,114.5,86,40.4,12
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Barat,Modern Trade,1038,1285,9861000,12207500,5974334,3886666,528,0,80.8,-247,39.4,0
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Barat,Traditional Trade,441,591,4189500,5614500,2818139,1371361,847,621,74.6,-150,32.7,42
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Barat,Mini Market,516,766,4902000,7277000,3408936,1493064,594,348,67.4,-250,30.5,20
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Barat,Online,367,420,3486500,3990000,2351069,1135431,910,671,87.4,-53,32.6,55
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Tengah,Modern Trade,318,292,3021000,2774000,1959909,1061091,393,209,108.9,26,35.1,20
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Tengah,Traditional Trade,533,679,5063500,6450500,2893679,2169821,774,594,78.5,-146,42.9,33
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Tengah,Mini Market,415,433,3942500,4113500,2548356,1394144,552,414,95.8,-18,35.4,30
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Tengah,Online,490,584,4655000,5548000,2947181,1707819,475,177,83.9,-94,36.7,11
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Timur,Modern Trade,1332,1209,12654000,11485500,8557327,4096673,443,0,110.2,123,32.4,0
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Timur,Traditional Trade,285,343,2707500,3258500,1622209,1085291,677,535,83.1,-58,40.1,56
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Timur,Mini Market,681,884,6469500,8398000,3608906,2860594,952,395,77.0,-203,44.2,17
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jawa Timur,Online,397,425,3771500,4037500,2327904,1443596,614,454,93.4,-28,38.3,34
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sumatera Utara,Modern Trade,660,781,6270000,7419500,3650542,2619458,444,36,84.5,-121,41.8,2
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sumatera Utara,Traditional Trade,553,511,5253500,4854500,3561748,1691752,602,206,108.2,42,32.2,11
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sumatera Utara,Mini Market,522,687,4959000,6526500,3249877,1709123,884,697,76.0,-165,34.5,40
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sumatera Utara,Online,199,253,1890500,2403500,1210781,679719,337,408,78.7,-54,36.0,62
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sumatera Selatan,Modern Trade,424,451,4028000,4284500,2349681,1678319,427,374,94.0,-27,41.7,26
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sumatera Selatan,Traditional Trade,255,299,2422500,2840500,1357320,1065180,505,472,85.3,-44,44.0,56
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sumatera Selatan,Mini Market,744,705,7068000,6697500,4340237,2727763,338,0,105.5,39,38.6,0
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sumatera Selatan,Online,336,378,3192000,3591000,2144426,1047574,870,668,88.9,-42,32.8,60
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Kalimantan,Modern Trade,540,492,5130000,4674000,3187180,1942820,309,15,109.8,48,37.9,1
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Kalimantan,Traditional Trade,401,420,3809500,3990000,2130993,1678507,485,246,95.5,-19,44.1,18
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Kalimantan,Mini Market,516,486,4902000,4617000,3307673,1594327,517,268,106.2,30,32.5,16
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Kalimantan,Online,179,201,1700500,1909500,1065837,634663,403,586,89.1,-22,37.3,98
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sulawesi,Modern Trade,772,667,7334000,6336500,4787884,2546116,492,0,115.7,105,34.7,0
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sulawesi,Traditional Trade,310,274,2945000,2603000,1944534,1000466,753,736,113.1,36,34.0,71
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sulawesi,Mini Market,275,271,2612500,2574500,1802158,810342,617,556,101.5,4,31.0,61
2024-09-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Sulawesi,Online,201,169,1909500,1605500,1223398,686102,563,654,118.9,32,35.9,98
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jabodetabek,Modern Trade,1026,1317,18981000,24364500,10589476,8391524,901,269,77.9,-291,44.2,8
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jabodetabek,Traditional Trade,1070,1017,19795000,18814500,11220298,8574702,845,158,105.2,53,43.3,4
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jabodetabek,Mini Market,846,910,15651000,16835000,9855337,5795663,539,0,93.0,-64,37.0,0
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jabodetabek,Online,266,322,4921000,5957000,3145344,1775656,979,1080,82.6,-56,36.1,122
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Barat,Modern Trade,920,753,17020000,13930500,10113647,6906353,583,26,122.2,167,40.6,1
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Barat,Traditional Trade,648,794,11988000,14689000,8213478,3774522,986,672,81.6,-146,31.5,31
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Barat,Mini Market,982,1034,18167000,19129000,12473931,5693069,679,48,95.0,-52,31.3,1
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Barat,Online,440,439,8140000,8121500,5397919,2742081,429,354,100.2,1,33.7,24
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Tengah,Modern Trade,513,420,9490500,7770000,5424000,4066500,751,636,122.1,93,42.8,37
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Tengah,Traditional Trade,675,649,12487500,12006500,8548682,3938818,946,408,104.0,26,31.5,18
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Tengah,Mini Market,367,431,6789500,7973500,4385302,2404198,762,536,85.2,-64,35.4,44
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Tengah,Online,356,478,6586000,8843000,4195874,2390126,606,484,74.5,-122,36.3,41
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Timur,Modern Trade,953,914,17630500,16909000,11798697,5831803,511,0,104.3,39,33.1,0
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Timur,Traditional Trade,792,688,14652000,12728000,10245222,4406778,835,196,115.1,104,30.1,7
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Timur,Mini Market,315,372,5827500,6882000,3231073,2596427,840,882,84.7,-57,44.6,84
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Jawa Timur,Online,475,473,8787500,8750500,4983493,3804007,383,303,100.4,2,43.3,19
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Sumatera Utara,Modern Trade,532,579,9842000,10711500,6644766,3197234,381,89,91.9,-47,32.5,5
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Sumatera Utara,Traditional Trade,406,441,7511000,8158500,4156584,3354416,932,919,92.1,-35,44.7,68
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Sumatera Utara,Mini Market,414,369,7659000,6826500,4875442,2783558,679,526,112.2,45,36.3,38
2024-10-01,SKU001,Sabun Mandi Cair 400ml,Personal Care,Hygiene,Sumatera Utara,Online,202,203,3737000,3755500,2292439,1444561,512,523,99.5,-1,38.7,78
